customer_id,customer_name,city,country,age_group,segment,signup_date,acquisition_channel,is_member
CUST_545,Shane Burton,Lake Adam,South Georgia and the South Sandwich Islands,46-60,Régulier,2024-07-09,Event Walk-in,1
CUST_546,David Small,Port Sean,French Polynesia,46-60,Découverte,2024-07-21,Google Search,1
CUST_547,Donald Walker,Johnmouth,Guinea,46-60,Découverte,2024-08-07,TikTok,1
CUST_548,Amy Farrell,Shellymouth,Slovakia (Slovak Republic),18-25,Créateur,2024-04-14,Partnership,0
CUST_549,Scott Fitzgerald,New Marilynfurt,Sweden,36-45,Premium,2024-07-20,Google Search,0
CUST_550,Anthony Wilson,Perezshire,Martinique,36-45,Corporate,2025-06-24,Event Walk-in,1
CUST_551,Connie Carney,East Lori,Latvia,46-60,Créateur,2025-02-05,Referral,0
CUST_552,Gregory Spears,Port Anna,Benin,36-45,Premium,2025-04-13,Referral,0
CUST_553,Christina Campbell,South James,Mayotte,36-45,Créateur,2024-03-27,Event Walk-in,0
CUST_554,Debra Hansen,Port Alan,Kuwait,36-45,Découverte,2024-09-01,LinkedIn,0
CUST_555,Mary Grimes,New Jenniferland,Heard Island and McDonald Islands,26-35,Premium,2024-05-24,Referral,1
CUST_556,Holly Sweeney,Ericborough,Nepal,46-60,Créateur,2024-05-21,Referral,1
CUST_557,John Perry,New Darrenside,Anguilla,46-60,Régulier,2025-05-13,Event Walk-in,0
CUST_558,Holly Schneider,North Christopherstad,Bouvet Island (Bouvetoya),26-35,Corporate,2024-10-22,TikTok,0
CUST_559,Nicole Vance,North David,United Arab Emirates,36-45,Corporate,2024-02-24,Partnership,1
CUST_560,Samantha Jimenez,Lake Steve,San Marino,18-25,Corporate,2024-05-19,TikTok,1
CUST_561,Kevin Lucas,East Andreachester,Dominican Republic,46-60,Corporate,2025-05-18,Google Search,1
CUST_562,Veronica Sharp,Brittanyshire,United States of America,46-60,Régulier,2024-03-25,Referral,0
CUST_563,Christine Martinez,Lake Susan,Benin,26-35,Premium,2024-02-03,LinkedIn,0
CUST_564,Colleen Robertson,Shawnfort,Luxembourg,36-45,Régulier,2025-04-13,Referral,1
CUST_565,Jaime Walsh,Cynthiaside,Poland,18-25,Créateur,2024-04-26,LinkedIn,1
CUST_566,Kayla Foster,Kellychester,Argentina,18-25,Corporate,2024-08-11,Google Search,0
CUST_567,Preston Morales,Katiehaven,Cook Islands,26-35,Premium,2024-02-03,Google Search,1
CUST_568,Elizabeth Wallace,Evanstad,Mali,36-45,Découverte,2025-03-25,Partnership,0
CUST_569,Thomas Forbes,Graymouth,Saint Barthelemy,26-35,Régulier,2024-12-25,Partnership,1
CUST_570,Shawn Carey,Gregoryside,Western Sahara,26-35,Créateur,2024-05-22,Partnership,0
CUST_571,Kristen Nash,New Ryan,Palestinian Territory,26-35,Découverte,2024-12-25,Referral,1
CUST_572,Lisa Jones,Skinnershire,Liberia,26-35,Premium,2024-10-26,LinkedIn,1
CUST_573,Andrew Jones,Rodriguezhaven,Luxembourg,18-25,Régulier,2025-02-25,Instagram,1
CUST_574,Nicole Robinson,Davidchester,Fiji,26-35,Régulier,2024-09-12,TikTok,1
CUST_575,Katherine Massey,New Thomasfurt,Andorra,26-35,Corporate,2025-05-16,TikTok,1
CUST_576,Amy Hamilton,Fostermouth,Saint Martin,46-60,Corporate,2025-04-07,Instagram,0
CUST_577,Stephanie Gray,Hawkinsville,Svalbard & Jan Mayen Islands,46-60,Créateur,2024-10-11,Event Walk-in,1
CUST_578,Rebecca Garcia,Lake Stephanietown,Tajikistan,46-60,Corporate,2024-12-01,Referral,0
CUST_579,Michael Sosa,North Kellyside,Estonia,18-25,Corporate,2025-01-01,Partnership,0
CUST_580,Edward Meyer,North Timothytown,Cuba,46-60,Régulier,2025-03-15,Partnership,0
CUST_581,Christian Parsons,Port Brandi,Italy,46-60,Premium,2024-11-26,Partnership,1
CUST_582,Emily Werner,East Briannastad,Cambodia,36-45,Créateur,2024-05-13,Referral,1
CUST_583,Veronica Dawson,South Stephen,Norway,36-45,Découverte,2024-02-17,Instagram,1
CUST_584,Michael Carroll,Jordanmouth,Guadeloupe,18-25,Découverte,2024-06-10,Google Search,1
CUST_585,Melissa Parrish,Kellyton,Kuwait,18-25,Corporate,2024-07-26,Event Walk-in,0
CUST_586,Jonathan Roberts,New Erin,Moldova,36-45,Régulier,2024-10-07,Instagram,1
CUST_587,Teresa Shelton,East Virginiaview,Sierra Leone,36-45,Découverte,2025-01-15,Event Walk-in,0
CUST_588,Chad Mercado,Kennethport,Martinique,18-25,Corporate,2024-11-08,Event Walk-in,0
CUST_589,Michael Marshall,Lydiahaven,Peru,46-60,Découverte,2024-04-07,Instagram,0
CUST_590,Michael Gallagher,Brandonview,Italy,46-60,Découverte,2024-05-15,Referral,0
CUST_591,Kristin Hall,Anthonyside,Micronesia,46-60,Découverte,2024-01-09,Event Walk-in,1
CUST_592,James White,Calderonshire,Liechtenstein,18-25,Corporate,2024-05-15,Google Search,0
CUST_593,Tara Arnold,South Karenport,Korea,26-35,Corporate,2024-04-01,Event Walk-in,0
CUST_594,Edward Williams,South Toddborough,Lesotho,18-25,Premium,2025-01-11,LinkedIn,0
CUST_595,Jennifer Russo,Jacksonland,Trinidad and Tobago,46-60,Régulier,2024-05-26,Instagram,0
CUST_596,Brian Bell,Millerbury,Greenland,26-35,Corporate,2024-12-25,Event Walk-in,0
CUST_597,Rachel Weber,North Ann,Bolivia,26-35,Corporate,2025-03-29,Partnership,0
CUST_598,Heather Baker,West Wendy,Greece,18-25,Découverte,2024-05-23,Partnership,0
CUST_599,Malik Allen,Michaelfurt,Burundi,46-60,Premium,2025-03-15,LinkedIn,0
CUST_600,Amber Wade,East Carol,Wallis and Futuna,26-35,Premium,2024-03-27,TikTok,1
CUST_601,Kimberly Nichols,Villarrealchester,Switzerland,18-25,Premium,2024-07-29,Referral,0
CUST_602,James Vaughn,Michaeltown,Sierra Leone,46-60,Premium,2024-02-25,Partnership,0
CUST_603,Robert Reyes,Marshallmouth,Cocos (Keeling) Islands,46-60,Corporate,2024-04-25,TikTok,1
CUST_604,Randall Hobbs,Thomasstad,Lao People's Democratic Republic,18-25,Créateur,2024-01-13,LinkedIn,1
CUST_605,Michael Michael,Weberfort,Martinique,26-35,Corporate,2025-03-06,LinkedIn,0
CUST_606,David Daniel,New Jenny,Cape Verde,46-60,Découverte,2024-01-18,Referral,0
CUST_607,Carol Guzman,West Christopherstad,Tonga,18-25,Premium,2024-08-08,Instagram,0
CUST_608,Debra Castaneda,Port Kathleen,Cyprus,46-60,Créateur,2024-10-20,Event Walk-in,1
CUST_609,Thomas Vargas,West Mary,Netherlands,46-60,Corporate,2024-03-25,Event Walk-in,0
CUST_610,James Austin,Lanemouth,San Marino,36-45,Découverte,2024-11-13,Instagram,0
CUST_611,Laura Jones,West Dave,Central African Republic,26-35,Créateur,2024-11-30,Google Search,0
CUST_612,Rebecca Price,Tylerbury,Pakistan,36-45,Corporate,2024-09-01,Instagram,0
CUST_613,David Hood,Port Alexandra,Bahamas,18-25,Corporate,2024-04-28,Google Search,0
CUST_614,Daniel Watkins,East Chelsea,Sao Tome and Principe,36-45,Régulier,2024-05-02,Instagram,0
CUST_615,Tiffany Weiss,South Sallyport,Belize,18-25,Régulier,2025-05-23,LinkedIn,1
CUST_616,Jordan Gutierrez,Lake Anitastad,Montserrat,26-35,Premium,2024-05-09,Event Walk-in,1
CUST_617,David Hunter,Wrighttown,Lebanon,18-25,Découverte,2024-12-09,Partnership,1
CUST_618,Kerry Rose,Ortizbury,Angola,36-45,Créateur,2024-03-06,LinkedIn,0
CUST_619,Jennifer Woods,South Shelia,Nicaragua,46-60,Corporate,2025-06-07,LinkedIn,0
CUST_620,Brett Norris,Stewartbury,Montserrat,46-60,Créateur,2024-06-19,LinkedIn,0
CUST_621,Christopher Steele,Maddoxbury,Tuvalu,36-45,Découverte,2024-04-28,TikTok,0
CUST_622,Charles Weber IV,Port Sonya,Saint Lucia,18-25,Découverte,2024-09-07,Instagram,1
CUST_623,Brian Franklin,Port Sean,China,36-45,Corporate,2024-06-02,TikTok,0
CUST_624,David Potter,Lake Margaretport,Palau,46-60,Régulier,2024-11-25,TikTok,1
CUST_625,George Thompson,South Leonardton,Morocco,36-45,Premium,2024-03-20,Referral,1
CUST_626,Scott Nelson,Samanthafurt,Dominica,18-25,Créateur,2024-02-23,TikTok,0
CUST_627,Diane Oneill,West Williamstad,Cyprus,18-25,Corporate,2024-03-11,Google Search,1
CUST_628,Shannon Montgomery,South Raymond,Russian Federation,36-45,Premium,2024-03-29,Referral,1
CUST_629,Karen Barnes,North Dawn,El Salvador,18-25,Premium,2024-07-24,LinkedIn,1
CUST_630,Jeremy Green,South Sandra,Finland,26-35,Corporate,2025-01-12,Referral,1
CUST_631,Michael Anderson,Georgechester,British Virgin Islands,26-35,Créateur,2024-09-08,TikTok,0
CUST_632,Jason Bell,East John,Korea,46-60,Découverte,2024-08-26,Referral,1
CUST_633,Jade Marquez,Shannonchester,American Samoa,18-25,Premium,2024-01-02,Partnership,1
CUST_634,Alexis Bradley,Goodwinland,Vanuatu,36-45,Découverte,2024-07-29,Referral,0
CUST_635,Zachary Conrad,West Katieburgh,Namibia,46-60,Corporate,2024-03-02,TikTok,1
CUST_636,Michelle Weber,Morganchester,Lithuania,18-25,Découverte,2024-08-25,Partnership,1
CUST_637,Gary Lee,Perezburgh,Anguilla,36-45,Corporate,2024-03-27,Referral,0
CUST_638,Cheryl Mccall,Danielmouth,Cook Islands,26-35,Corporate,2024-03-17,Referral,0
CUST_639,April Shaffer,New Andrew,Argentina,46-60,Régulier,2024-08-30,LinkedIn,1
CUST_640,Katherine Williams,East Nancy,Cuba,36-45,Corporate,2024-11-30,LinkedIn,1
CUST_641,Destiny Jackson,East Emma,Panama,36-45,Régulier,2024-03-17,TikTok,0
CUST_642,David Walker,North Rebeccamouth,Armenia,18-25,Régulier,2024-04-18,TikTok,1
CUST_643,Steven Torres,Lake Christopherberg,Martinique,46-60,Premium,2025-02-20,Instagram,1
CUST_644,Anna Villa,New Valeriefurt,Costa Rica,26-35,Corporate,2024-11-11,Google Search,1
CUST_645,Robin Stewart,East Emma,Fiji,18-25,Découverte,2024-06-10,Partnership,1
CUST_646,Michael Allen,Port Teresa,Korea,18-25,Régulier,2024-12-01,TikTok,0
CUST_647,Robert Booker,West Marisaton,Peru,26-35,Premium,2025-02-09,Referral,0
CUST_648,Shawn Carrillo,North Jeffrey,Guernsey,36-45,Premium,2024-06-27,Instagram,1
CUST_649,Dr. April Kelly,Kennethfort,Martinique,46-60,Créateur,2024-09-12,Instagram,1
CUST_650,Robert Oconnell PhD,New Troy,Cayman Islands,18-25,Régulier,2024-05-04,Instagram,0
CUST_651,Timothy Weiss,North Dennis,Liechtenstein,26-35,Régulier,2024-07-21,Partnership,1
CUST_652,Warren King,Loganville,Somalia,36-45,Découverte,2024-09-22,Partnership,0
CUST_653,Donna Davis,Ericville,United Arab Emirates,18-25,Découverte,2024-07-21,Event Walk-in,1
CUST_654,Debra Fisher,Hunttown,Antigua and Barbuda,26-35,Découverte,2024-12-05,Instagram,0
CUST_655,Stephanie Neal,New Latoyaborough,Jordan,46-60,Découverte,2024-06-21,Referral,1
CUST_656,Alan Johnston,Barryport,Peru,46-60,Corporate,2024-01-31,Google Search,1
CUST_657,Tonya Decker,Darleneburgh,Malaysia,26-35,Premium,2024-08-07,TikTok,1
CUST_658,Christine Adams,Reginaldtown,Peru,36-45,Corporate,2024-06-01,Instagram,0
CUST_659,Emily Mcneil,Brittanyberg,Kazakhstan,36-45,Corporate,2025-02-25,Referral,1
CUST_660,Sarah Nelson,Joshuamouth,Italy,18-25,Découverte,2024-10-13,Google Search,0
CUST_661,Richard James,North Angela,Czech Republic,46-60,Régulier,2025-06-22,TikTok,0
CUST_662,Tamara Levy PhD,Port Carly,Syrian Arab Republic,46-60,Premium,2025-05-06,Referral,1
CUST_663,William Holmes,Carlsonhaven,Mali,36-45,Créateur,2025-05-29,LinkedIn,1
CUST_664,Gabriel Gonzalez,Port Ashley,Myanmar,36-45,Régulier,2024-01-27,LinkedIn,0
CUST_665,Kimberly Thomas,Wesleyfurt,Cook Islands,18-25,Premium,2024-02-29,Partnership,1
CUST_666,Elizabeth Bishop,Jacobfort,Canada,36-45,Créateur,2024-08-26,TikTok,0
CUST_667,Teresa Johnson,Tylerview,Western Sahara,26-35,Régulier,2024-09-29,Referral,0
CUST_668,Alison Barron,North Christina,French Southern Territories,26-35,Créateur,2025-02-01,LinkedIn,0
CUST_669,David Cunningham,South Laura,Seychelles,26-35,Régulier,2024-11-21,Partnership,1
CUST_670,James Lopez,Fullermouth,Korea,18-25,Premium,2024-05-25,Referral,0
CUST_671,Christopher Adams,East Christytown,Luxembourg,46-60,Créateur,2024-11-12,TikTok,1
CUST_672,Kristina Robinson,North Emilyborough,Paraguay,18-25,Découverte,2024-02-27,TikTok,0
CUST_673,Tyler Moore,West Christine,Korea,18-25,Créateur,2025-05-04,Instagram,1
CUST_674,Bryan Carpenter,Derrickport,United States Virgin Islands,26-35,Régulier,2024-12-14,Event Walk-in,0
CUST_675,Patrick Meyer,Susanville,Sudan,36-45,Découverte,2024-01-23,TikTok,0
CUST_676,Barbara Frey,Cantufort,Bahamas,18-25,Créateur,2025-01-08,Instagram,1
CUST_677,Susan Olson,Danielside,Falkland Islands (Malvinas),46-60,Créateur,2024-04-13,LinkedIn,1
CUST_678,Charles Bryant,Port Brian,Brunei Darussalam,36-45,Régulier,2024-06-10,Event Walk-in,1
CUST_679,Mark Hernandez,Stephenshire,Mongolia,46-60,Premium,2024-06-27,Event Walk-in,1
CUST_680,Sonya Sutton,New Michelle,Montenegro,26-35,Créateur,2024-06-28,Google Search,1
CUST_681,Mary Simmons,South Robert,Belgium,36-45,Régulier,2024-06-30,Event Walk-in,0
CUST_682,Jessica Hansen,Farrellville,Thailand,46-60,Créateur,2024-02-03,TikTok,1
CUST_683,Shannon Hernandez,New Jeremytown,Saudi Arabia,26-35,Créateur,2024-04-16,Google Search,0
CUST_684,Lauren Williams,South Christinetown,Vanuatu,36-45,Découverte,2024-08-31,LinkedIn,1
CUST_685,Karl Arnold,Garciaside,Andorra,26-35,Découverte,2024-12-09,Google Search,0
CUST_686,Misty Bell DDS,Jeffreyville,Equatorial Guinea,36-45,Régulier,2024-09-12,Event Walk-in,0
CUST_687,Brenda Matthews,Antoniochester,Rwanda,36-45,Premium,2024-04-20,Event Walk-in,0
CUST_688,Susan Christensen,East Jessicachester,Romania,18-25,Corporate,2025-03-24,Event Walk-in,1
CUST_689,Laura Patterson,Hillview,Christmas Island,26-35,Corporate,2025-05-19,Google Search,1
CUST_690,Lisa Kelley,West Billy,Grenada,46-60,Découverte,2025-05-05,Partnership,0
CUST_691,Tiffany Sweeney,Websterport,Costa Rica,26-35,Corporate,2024-03-16,Partnership,0
CUST_692,Natalie Butler,Lindaton,South Africa,36-45,Découverte,2024-11-22,LinkedIn,0
CUST_693,Michael Mckinney,South Emily,Senegal,18-25,Premium,2024-06-23,Google Search,0
CUST_694,Nicholas Collier,Rodriguezshire,Marshall Islands,18-25,Créateur,2024-04-05,LinkedIn,1
CUST_695,Rebekah Dalton,South Michelle,Czech Republic,18-25,Corporate,2024-06-17,Referral,1
CUST_696,Christina Hanson,East Darrenberg,Dominican Republic,26-35,Découverte,2024-04-13,LinkedIn,0
CUST_697,Sylvia Lopez,Chenland,Iceland,26-35,Corporate,2024-09-28,Event Walk-in,1
CUST_698,Brian Buckley,Adkinsfurt,Eritrea,36-45,Régulier,2024-04-08,Instagram,1
CUST_699,Michael Garcia,North Ericmouth,Cameroon,46-60,Régulier,2024-02-25,LinkedIn,0
CUST_700,William Curry,North Bradley,Kyrgyz Republic,46-60,Découverte,2024-10-28,Partnership,1
CUST_701,Stephanie Wilson,South Andrea,Congo,26-35,Découverte,2024-01-27,TikTok,0
CUST_702,Shawn Wood,Navarromouth,Ethiopia,36-45,Découverte,2025-04-29,Partnership,0
CUST_703,Jeffrey Bryant,Jessicaland,Israel,36-45,Corporate,2025-04-27,Google Search,1
CUST_704,Tyler Schmidt,Richardtown,Pakistan,18-25,Créateur,2025-01-31,TikTok,1
CUST_705,Courtney Davis,New Stevenfort,Brazil,46-60,Premium,2024-07-10,Google Search,0
CUST_706,Wesley Montoya,New David,Uruguay,36-45,Corporate,2025-04-21,LinkedIn,0
CUST_707,Joseph Lewis,Lake Karlmouth,Poland,36-45,Créateur,2024-03-04,TikTok,0
CUST_708,Brandon Williams MD,Christianport,Puerto Rico,18-25,Premium,2025-02-27,Partnership,0
CUST_709,Mr. David Cox Jr.,Port Jonathanview,Timor-Leste,18-25,Corporate,2025-06-19,Google Search,1
CUST_710,Matthew Hart,Cindyport,Belize,26-35,Corporate,2024-11-02,Instagram,1
CUST_711,Timothy Wagner,Robertbury,Montenegro,18-25,Créateur,2025-06-13,Partnership,0
CUST_712,Danielle Edwards,Woodsview,Panama,18-25,Corporate,2024-06-26,TikTok,0
CUST_713,Jeremy Fernandez,Josemouth,Venezuela,26-35,Régulier,2024-02-13,Google Search,0
CUST_714,Jason Brown,Michaelmouth,Zimbabwe,46-60,Régulier,2024-05-31,Partnership,1
CUST_715,Micheal Vargas,Phillipstown,Mexico,36-45,Découverte,2024-03-30,Google Search,1
CUST_716,Wendy Rowe,Jeffreymouth,Venezuela,36-45,Premium,2025-06-16,Google Search,0
CUST_717,Brittany Houston,Bennettland,Tajikistan,46-60,Découverte,2025-02-28,TikTok,0
CUST_718,Jose Ruiz,Ingramville,French Guiana,18-25,Découverte,2024-04-13,Partnership,1
CUST_719,Matthew Garza,South Jerryport,Mauritania,36-45,Corporate,2024-09-27,Google Search,1
CUST_720,Ronald Moore,Campbellmouth,Honduras,46-60,Découverte,2024-06-25,LinkedIn,1
CUST_721,Crystal Ward,Samuelfurt,Congo,26-35,Créateur,2025-02-15,Instagram,1
CUST_722,Amanda Dixon,Michelleview,British Virgin Islands,36-45,Régulier,2024-02-20,Event Walk-in,1
CUST_723,Julie Kelly,Lake Latashamouth,Martinique,36-45,Premium,2024-01-21,LinkedIn,1
CUST_724,Tammy Smith,East Sean,United Arab Emirates,36-45,Premium,2025-05-18,Partnership,0
CUST_725,Erica Snow,Lake Dana,Saint Kitts and Nevis,26-35,Régulier,2024-11-03,Event Walk-in,1
CUST_726,Thomas Barton,Andreastad,Vanuatu,36-45,Premium,2025-03-02,Referral,0
CUST_727,Jessica Rogers,New Jasmine,Nigeria,26-35,Corporate,2024-08-04,Partnership,1
CUST_728,Joseph Singleton,Carolynville,Cayman Islands,46-60,Créateur,2025-01-17,Partnership,0
CUST_729,Gina Casey,Jensenport,Ireland,26-35,Découverte,2024-11-14,Event Walk-in,1
CUST_730,Trevor Jefferson,North Jason,Hungary,26-35,Créateur,2024-01-30,TikTok,0
CUST_731,Amber Robinson,Evanshaven,Congo,26-35,Découverte,2024-09-12,Instagram,1
CUST_732,Ronnie Murray,Fordfurt,Finland,18-25,Premium,2024-07-22,LinkedIn,1
CUST_733,Colin Ross,East Thomasside,Sao Tome and Principe,46-60,Créateur,2025-02-10,Event Walk-in,0
CUST_734,Madison Logan,South Brooke,Australia,18-25,Régulier,2025-01-16,Google Search,1
CUST_735,Lori Mccoy,West Michaelmouth,Iceland,26-35,Corporate,2024-12-24,LinkedIn,0
CUST_736,Christina Banks,Hunterberg,Russian Federation,36-45,Découverte,2024-10-18,Instagram,1
CUST_737,Shawn Reyes,Wangburgh,Burundi,18-25,Régulier,2024-08-07,Partnership,0
CUST_738,Hunter Gray,Margaretchester,Brunei Darussalam,26-35,Régulier,2024-10-02,Event Walk-in,1
CUST_739,James Olson,South Ray,Palau,18-25,Découverte,2025-04-30,TikTok,0
CUST_740,Haley Elliott,Davisstad,Guernsey,18-25,Régulier,2024-09-15,Referral,1
CUST_741,Jason Ramirez,Pearsonmouth,Fiji,36-45,Corporate,2025-01-20,Partnership,1
CUST_742,Roberta Alvarado,Danielshire,Finland,46-60,Premium,2024-08-11,Google Search,1
CUST_743,Victoria Aguilar,Clarkborough,Equatorial Guinea,46-60,Créateur,2024-04-14,Instagram,1
CUST_744,Timothy Johnson,New Teresa,India,36-45,Premium,2024-04-20,Google Search,0
CUST_745,Heather Fleming,Adamshaven,Mozambique,36-45,Premium,2024-11-28,Partnership,1
CUST_746,Gregory Martinez,Katrinaborough,Cape Verde,36-45,Premium,2024-07-11,TikTok,0
CUST_747,George White,South Ronaldland,Kazakhstan,18-25,Créateur,2025-02-17,Event Walk-in,1
CUST_748,Shirley Whitaker,East Jason,Burundi,26-35,Découverte,2025-05-24,LinkedIn,1
CUST_749,Thomas Hardin,New Andrewbury,Equatorial Guinea,46-60,Corporate,2025-02-01,Event Walk-in,0
CUST_750,Joshua Johnson,South Jennifer,Finland,26-35,Premium,2024-08-15,Event Walk-in,1
CUST_751,Emily Brooks,Keithbury,Guam,36-45,Créateur,2024-11-03,Partnership,0
CUST_752,Karen Lewis,West Kathryn,North Macedonia,26-35,Premium,2024-04-09,Google Search,0
CUST_753,Mark Jackson,Rodriguezstad,Aruba,36-45,Créateur,2024-07-06,Event Walk-in,1
CUST_754,Mackenzie Black,Barbaratown,San Marino,18-25,Régulier,2024-12-29,TikTok,1
CUST_755,Aaron Anderson,Lake Jacob,Austria,46-60,Premium,2025-01-15,LinkedIn,1
CUST_756,Robert Kaufman,Port Stephenburgh,Costa Rica,46-60,Découverte,2025-04-26,Instagram,0
CUST_757,Susan Gomez,West Gregorymouth,Thailand,46-60,Régulier,2025-05-27,Instagram,1
CUST_758,Jason Andersen,New Kimberly,Ethiopia,36-45,Corporate,2024-02-25,Partnership,0
CUST_759,Robin Taylor,Aaronmouth,Tuvalu,26-35,Régulier,2024-12-16,Google Search,1
CUST_760,Jessica Hall,Jonathanland,Seychelles,26-35,Premium,2024-07-03,Partnership,0
CUST_761,Natalie Wells,East Amyside,Mongolia,46-60,Premium,2024-06-30,LinkedIn,0
CUST_762,Craig Delgado,Jacobschester,Dominica,18-25,Corporate,2024-10-07,TikTok,0
CUST_763,John Dawson,Juliebury,North Macedonia,26-35,Corporate,2024-03-31,TikTok,1
CUST_764,Erica Jimenez,North Mirandaport,Palau,46-60,Corporate,2025-03-15,Google Search,1
CUST_765,Amanda Powell,Port Danielmouth,Algeria,18-25,Découverte,2025-06-30,TikTok,1
CUST_766,Matthew Benson,North Jasonberg,Rwanda,18-25,Premium,2025-06-27,TikTok,0
CUST_767,Karina Greene,Daveberg,Iran,18-25,Régulier,2024-08-19,Event Walk-in,1
CUST_768,Jennifer Richmond,Kevinfort,Bouvet Island (Bouvetoya),36-45,Régulier,2024-04-15,Google Search,1
CUST_769,James Kennedy,East Kathy,Turks and Caicos Islands,26-35,Découverte,2024-02-16,LinkedIn,1
CUST_770,Justin Washington,North Alexandria,Azerbaijan,46-60,Créateur,2025-06-20,LinkedIn,1
CUST_771,Joy Vega,Vaughnberg,Belarus,26-35,Premium,2025-05-16,LinkedIn,0
CUST_772,Justin Watts,Davisborough,Grenada,26-35,Corporate,2024-01-20,TikTok,0
CUST_773,Justin Rangel,West Susan,Suriname,26-35,Régulier,2024-01-23,Referral,0
CUST_774,Samantha Norton,West Jonathanport,San Marino,18-25,Premium,2024-02-08,Google Search,1
CUST_775,Kevin Stephens,Candicetown,Cambodia,18-25,Créateur,2024-02-19,Event Walk-in,0
CUST_776,Andrea Cowan,Gonzalezview,Tuvalu,18-25,Découverte,2024-04-28,Google Search,1
CUST_777,Yvonne Martinez,Sydneymouth,Norway,46-60,Découverte,2024-09-15,Google Search,0
CUST_778,Mark Smith,Copelandton,Namibia,26-35,Découverte,2024-11-04,Google Search,0
CUST_779,Frederick Morgan,Madisonchester,Cote d'Ivoire,36-45,Créateur,2024-05-20,Google Search,0
CUST_780,Rachael Simpson,Lake Nancy,Nicaragua,18-25,Premium,2024-04-26,Partnership,0
CUST_781,Brooke Smith,Port Nicolehaven,Iran,46-60,Régulier,2024-07-23,Partnership,1
CUST_782,Marie Hahn,East Xavier,Latvia,26-35,Premium,2025-02-23,LinkedIn,0
CUST_783,Richard Parrish,East John,Malaysia,18-25,Créateur,2025-05-23,TikTok,1
CUST_784,Mark Watson,North Aaronshire,Luxembourg,36-45,Régulier,2024-01-03,Instagram,0
CUST_785,Dawn Turner,Arellanochester,Slovenia,18-25,Créateur,2025-05-20,TikTok,0
CUST_786,James Brown,Morrisonton,Kiribati,18-25,Découverte,2024-09-19,Event Walk-in,0
CUST_787,Annette Poole,New Gregorymouth,Anguilla,46-60,Premium,2024-09-27,Google Search,0
CUST_788,Nathan Cortez,Maloneton,Benin,18-25,Régulier,2024-02-10,Partnership,1
CUST_789,James Flores,East Ronaldstad,Poland,36-45,Premium,2025-03-12,Event Walk-in,0
CUST_790,Pedro Blake,Port Michaelfort,Montserrat,18-25,Découverte,2024-01-10,Partnership,0
CUST_791,Joseph Adams,West Alejandrofort,Ethiopia,26-35,Premium,2025-01-01,Google Search,1
CUST_792,Amanda Garcia,East Jasonstad,Spain,18-25,Premium,2024-12-16,TikTok,0
CUST_793,Caitlin Hernandez,Lake Joseview,Slovenia,46-60,Corporate,2025-04-12,LinkedIn,1
CUST_794,Elizabeth Young,Lake Philipview,United Kingdom,46-60,Corporate,2024-06-19,Instagram,0
CUST_795,William Bryant,North Autumn,Marshall Islands,18-25,Régulier,2024-04-16,Google Search,1
CUST_796,Walter Nelson,Lake Jennifershire,Kuwait,46-60,Régulier,2025-01-23,Partnership,1
CUST_797,Tamara Davis,East Brendatown,Cameroon,18-25,Régulier,2025-05-09,Google Search,0
CUST_798,Misty Hernandez,South Susan,Paraguay,46-60,Corporate,2024-02-17,Instagram,1
CUST_799,Elizabeth Taylor,New Daniel,Slovakia (Slovak Republic),36-45,Découverte,2025-06-21,Partnership,0
CUST_800,Jason Terry,Lake Dwayneton,Saint Pierre and Miquelon,36-45,Créateur,2025-06-19,Event Walk-in,0
CUST_801,Heather Baker,Port Chelsea,Belgium,46-60,Régulier,2025-05-08,LinkedIn,1
CUST_802,Frederick Chavez,Katherinetown,Suriname,26-35,Créateur,2024-02-25,Instagram,0
CUST_803,Adam Morales,New Tammyburgh,Micronesia,46-60,Corporate,2024-06-18,Instagram,1
CUST_804,Rodney Thompson,Brockshire,Tonga,36-45,Régulier,2024-12-04,LinkedIn,0
CUST_805,Frank Norman,New Danielburgh,Mongolia,26-35,Créateur,2025-01-22,Google Search,0
CUST_806,Charles Ferguson,Scotttown,Bulgaria,18-25,Corporate,2025-03-30,Partnership,1
CUST_807,Carl Campbell,North Vanessahaven,El Salvador,18-25,Corporate,2025-04-02,LinkedIn,0
CUST_808,Michael Rowland,Brendaview,Benin,46-60,Découverte,2024-04-15,Google Search,1
CUST_809,Anthony Dean,South Melissaville,Lesotho,18-25,Créateur,2024-01-01,Partnership,0
CUST_810,Betty King,Fowlerbury,Sudan,36-45,Créateur,2024-07-30,Event Walk-in,1
CUST_811,Mike Gonzalez,North Cassandraland,Australia,36-45,Premium,2024-02-25,Partnership,0
CUST_812,John Duarte,Parkerville,Korea,46-60,Premium,2025-04-29,Event Walk-in,1
CUST_813,Misty Vang,Lake Jeffreyport,Reunion,46-60,Découverte,2024-04-09,Partnership,0
CUST_814,Shelly Williams,South Jennifer,Argentina,18-25,Premium,2024-12-29,Partnership,1
CUST_815,Laura Haynes,Martinview,United States Virgin Islands,36-45,Découverte,2024-02-16,TikTok,1
CUST_816,Jose Potter,West Sara,Guatemala,26-35,Corporate,2024-04-19,LinkedIn,0
CUST_817,Derek Crawford,East Jamesside,Turkmenistan,26-35,Découverte,2025-02-06,TikTok,1
CUST_818,Brian Jenkins,North Tony,Bolivia,26-35,Premium,2024-04-20,Partnership,1
